intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
955000,0.0021815257888328724,0.11325860069578662,0.0006693058179351116,0.0006693058179351116,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_003722315.1 Thermoanaerobacter ethanolicus JW 200 strain=JW 200, ASM372231v1",4458d1469c8822a7e2dbf222b7c68462,0.36915345960572093,293000,12,8083000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8206416590634045,0.9683646643459668,0.8945031617046857,0.9683646643459668,False,,16858,437767
265000,0.0006053448523986504,0.12331316891577478,0.0006053448523986504,0.0006053448523986504,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_009496155.1 Streptococcus mitis strain=SM10, ASM949615v1",ed8db3362bef6e97d5d22ada01346908,0.12331316891577478,265000,13,7818000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7873967908762604,0.9347117980974224,0.8610542944868413,0.9347117980974224,False,,17123,437767
247000,0.0005642270888394968,0.10856619331195602,0.0005413838868621893,0.0005413838868621893,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000785515.1 Streptococcus salivarius strain=NCTC 8618, ASM78551v1",dbd15eddd1d077ef23fe41235986f0cd,0.11314704535043518,237000,14,7581000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7856121498409488,0.9321211490309863,0.8588666494359676,0.9321211490309863,False,,17360,437767
204000,0.00046600132033707426,0.09990205680705191,0.00046600132033707426,0.00046600132033707426,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002959915.1 Veillonella atypica KON strain=ATCC 17744, ASM295991v1",c64242b3a6215455e5c7b11a8f869a61,0.09990205680705191,204000,15,7377000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7807798876036195,0.9283851977430573,0.8545825426733384,0.9283851977430573,False,,17564,437767
1195000,0.0027297626362882536,0.03885003885003885,0.00045686403954615126,0.00045686403954615126,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001941865.1 Pseudomonas alcaliphila JAB1 strain=JAB1, ASM194186v1",09baebf4cdf100775b82d68a8ad5d98a,0.23212898212898214,200000,16,7177000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8265980018718282,0.9539808503101282,0.8902894260909782,0.9539808503101282,False,,17764,437767
178000,0.0004066089951960746,0.045795601552393275,0.00040432467499834385,0.00040432467499834385,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_004217115.1 Ancylomarina subtilis strain=DSM 28825, ASM421711v1",1e0cb279f57a47bd3c7f89fedf5a7d5b,0.04605433376455369,177000,17,7000000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7773535967095918,0.9054817336405064,0.8414176651750491,0.9054817336405064,False,,17941,437767
175000,0.0003997560346028824,0.04519628099173554,0.0003997560346028824,0.0003997560346028824,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000238275.3 Pseudoalteromonas undina strain=DSM 6065, Pund_v2.0",441ff68094548c752ee123afb3ba3114,0.04519628099173554,175000,18,6825000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7769274836337939,0.9049325630592826,0.8409300233465382,0.9049325630592826,False,,18116,437767
169000,0.0003860501134164978,0.040772014475271415,0.0003860501134164978,0.0003860501134164978,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_002733205.1 Thalassobium sp., ASM273320v1",43c7345db2885baf336095833e06d737,0.040772014475271415,169000,19,6656000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.776053624788083,0.9019302918814772,0.8389919583347801,0.9019302918814772,False,,18285,437767
155000,0.0003540696306482672,0.0491283676703645,0.0003540696306482672,0.0003540696306482672,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000144405.1 Prevotella melaninogenica ATCC 25845 strain=ATCC 25845, ASM14440v1",33345282ddecaefe1682f1bd43bc7ffe,0.0491283676703645,155000,20,6501000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7738918622708681,0.9073710399500274,0.8406314511104478,0.9073710399500274,False,,18440,437767
1017000,0.002323153641092179,0.05634342660022997,0.00033579506906642115,0.00033579506906642115,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_000445185.1 Thermoanaerobacter sp. A7A, Thermoanaerobacter",2abc7bd6d84805bc7678cdee12c6f18a,0.3898045228056727,147000,21,6354000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8223084858844729,0.9700665112043569,0.8961874985444149,0.9700665112043569,False,,18587,437767
479000,0.0010941893747130323,0.0272892662219527,0.0003083832266936521,0.0003083832266936521,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_014764705.1 Pseudomonas kunmingensis strain=28M-8, ASM1476470v1",b979d383f09797c07f32530789f27b80,0.09682635940974328,135000,22,6219000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8025772678081913,0.927449168579627,0.8650132181939092,0.927449168579627,False,,18722,437767
136000,0.00031066754689138286,0.0264291307752545,0.0003083832266936521,0.0003083832266936521,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000626635.1 Draconibacterium orientale strain=Draconibacterium orientale type strain FH5T, ASM62663v1",0069e0279a025ffd4f539410296c82c0,0.02662490211433046,135000,23,6084000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7706341570273436,0.889616520560421,0.8301253387938823,0.889616520560421,False,,18857,437767
125000,0.00028554002471634457,0.052323147760569275,0.00028554002471634457,0.00028554002471634457,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900458815.1 Staphylococcus saccharolyticus strain=NCTC11807, 49699_H02",cbe91525a64613ad31f55ec533254ccf,0.052323147760569275,125000,24,5959000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7685403559629931,0.9092169930215305,0.8388786744922618,0.9092169930215305,False,,18982,437767
131000,0.0002992459459027291,0.054457619675010976,0.0002832557045186138,0.0002832557045186138,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_013343115.1 Streptococcus sanguinis strain=FDAARGOS_770, ASM1334311v1",67ace1803c455858bff86989eee53b7b,0.05753184014053579,124000,25,5835000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7697035555890321,0.9120046251249796,0.8408540903570059,0.9120046251249796,False,,19106,437767
123000,0.00028097138432088304,0.05854355069014755,0.00028097138432088304,0.00028097138432088304,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900654165.1 Neisseria flavescens strain=N13, PRJEB30649-R19",9e2f71ef359430d825b98076799ecf08,0.05854355069014755,123000,26,5712000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7681405863942109,0.9125176218349437,0.8403291041145773,0.9125176218349437,False,,19229,437767
122000,0.0002786870641231523,0.053886925795053005,0.0002786870641231523,0.0002786870641231523,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000175615.1 Rothia mucilaginosa ATCC 25296 strain=ATCC 25296, ASM17561v1",11db2ba4a5b7213bf246441cf0a5780d,0.053886925795053005,122000,27,5590000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7679383365661152,0.9100811306746608,0.839009733620388,0.9100811306746608,False,,19351,437767
121000,0.0002764027439254215,0.013032145960034752,0.00027411842372769075,0.00027411842372769075,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_014648495.1 Actinomadura cremea strain=JCM 3308, ASM1464849v1",efd735641106fedd8b34fff000f59c32,0.013140747176368376,120000,28,5470000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7677344760228291,0.8695815656186104,0.8186580208207197,0.8695815656186104,False,,19471,437767
145000,0.0003312264286709597,0.019736842105263157,0.00027411842372769075,0.00027411842372769075,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000690905.1 Pseudomonas sp. Ant30-3 strain=Ant30-3, Pseudomonas sp. Ant30-3",7be8d80e43f204f2ae94cdf4d0ca5e13,0.023848684210526317,120000,29,5350000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7722287514788934,0.8864620393089393,0.8293453953939163,0.8864620393089393,False,,19591,437767
126000,0.0002878243449140753,0.05258215962441314,0.0002558438621458447,0.0002558438621458447,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000164675.2 Streptococcus parasanguinis ATCC 15912 strain=ATCC 15912, ASM16467v2",5e8b0fbe7c849c05b6e9e5e3bbf969f2,0.059154929577464786,112000,30,5238000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7687379252222679,0.9128234840463864,0.8407807046343272,0.9128234840463864,False,,19703,437767
116000,0.00026498114293676774,0.036543715846994534,0.0002444222611571909,0.0002444222611571909,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000613925.1 Prevotella histicola JCM 15637 = DNF00424 strain=JCM 15637, ASM61392v1",eacfb5d41d7cf4b700ce1526b366572b,0.03961748633879782,107000,31,5131000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7666900687691323,0.9010949290885716,0.8338924989288519,0.9010949290885716,False,,19810,437767
412000,0.0009411399214650716,0.04426975589573852,0.0002444222611571909,0.0002444222611571909,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001310975.1 Thermoanaerobacter thermocopriae JCM 7501 strain=JCM 7501, ASM131097v1",9209881d7647e811d4f2656a1a3e5e4e,0.17045924700041373,107000,32,5024000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.798685760847333,0.9445252374351759,0.8716054991412545,0.9445252374351759,False,,19917,437767
108000,0.0002467065813549217,0.02041213063763608,0.00023985362076172942,0.00023985362076172942,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000020205.1 Ralstonia pickettii 12J strain=12J, ASM2020v1",843f41435d5d0a6ffa5d1b5a80ce9b8d,0.020995334370139968,105000,33,4919000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7649247855071526,0.8828256216140106,0.8238752035605816,0.8828256216140106,False,,20022,437767
137000,0.0003129518670891136,0.02304357745836185,0.0002307163399708064,0.0002307163399708064,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_017474385.1 Afipia sp., ASM1747438v1",acf9007dcde4a2e97fb7a7504c3e2bb3,0.03125712981975816,101000,34,4818000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7708162977979798,0.8942315137803369,0.8325239057891584,0.8942315137803369,False,,20123,437767
677000,0.0015464847738637221,0.019743336623889437,0.00022843201977307563,0.00022843201977307563,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_007049795.1 Pseudomonas mendocina strain=FFL34, ASM704979v1",22b0a02090a15d34eeed0736049a453c,0.1336623889437315,100000,35,4718000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8115844747775004,0.9371449063230805,0.8743646905502904,0.9371449063230805,False,,20223,437767
96000,0.0002192947389821526,0.03700818075574601,0.00021701041878442184,0.00021701041878442184,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002763915.1 Fusobacterium pseudoperiodonticum strain=KCOM 1262, ASM276391v1",721f0b8d1f9364b1922999b37caa723b,0.037397740553174914,95000,36,4623000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.762024004097858,0.8994204414069538,0.8307222227524058,0.8994204414069538,False,,20318,437767
186000,0.0004248835567779207,0.045105566218809984,0.0002147260985866911,0.0002147260985866911,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000722685.1 Streptococcus mitis strain=SK667, ASM72268v1",84770a2c8868d0e7bfe23d7db415eb21,0.0892514395393474,94000,37,4529000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7784567946578504,0.9250152195500755,0.851736007103963,0.9250152195500755,False,,20412,437767
117000,0.0002672654631344985,0.025804661487236404,0.00021244177838896034,0.00021244177838896034,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900187995.1 Prevotella jejuni strain=DSM 26989, IMG-taxon 2724679806 annotated assembly",052d4e1d04265a0bb026713fab8042a8,0.03246392896781354,93000,38,4436000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7669023907774498,0.8953249352514284,0.8311136630144391,0.8953249352514284,False,,20505,437767
88000,0.00020102017740030655,0.025800711743772242,0.0001987358572025758,0.0001987358572025758,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_003384935.1 Lutibacter oceani strain=325-5, ASM338493v1",d55fddc9cdc7c49c846c25feace9c003,0.02609727164887307,87000,39,4349000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7598881398339526,0.8890422956936264,0.8244652177637894,0.8890422956936264,False,,20592,437767
106000,0.00024213794095946016,0.03992303992303992,0.00018959857641165278,0.00018959857641165278,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_013393365.1 Veillonella sp. T1-7 strain=T1-7, ASM1339336v1",8d385d4c2fd4ec420452a24991b7935d,0.05098605098605099,83000,40,4266000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7644636962803351,0.9084580614363994,0.8364608788583672,0.9084580614363994,False,,20675,437767
763000,0.001742936310868567,0.017266793009054537,0.00018731425621392202,0.00018731425621392202,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_008041835.1 Pseudomonas mendocina strain=EF27, ASM804183v1",dc7558117b129f477bd065f8086c8e3a,0.16066540324278797,82000,41,4184000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8147213198891673,0.9427240628984357,0.8787226913938015,0.9427240628984357,False,,20757,437767
100000,0.00022843201977307563,0.0356489945155393,0.000178176975422999,0.000178176975422999,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001553855.1 Streptococcus gordonii strain=CCUG 33482, ASM155385v1",419095204c9ce692353e030f466fa6fe,0.04570383912248629,78000,42,4106000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7630281276586546,0.9052586163528403,0.8341433720057474,0.9052586163528403,False,,20835,437767
