intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1324000,0.00227866880306209,0.6952127659574469,0.0022494109709986043,0.0022494109709986043,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000022545.1 Thermococcus sibiricus MM 739 strain=MM 739, ASM2254v1",161fcfe368a85cd67b8227b703809a6e,0.7042553191489361,1307000,10,25168000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8217957858650509,0.9887535798422432,0.9052746828536471,0.9887535798422432,False,,18312,581041
1161000,0.0019981378250416063,0.6596590909090909,0.0019981378250416063,0.0019981378250416063,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000008645.1 Methanothermobacter thermautotrophicus str. Delta H strain=Delta H, ASM864v1",e0bd6f0e90acfccb40f72ee576f6d55e,0.6596590909090909,1161000,11,24007000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8183204441684402,0.9866692614112363,0.9024948527898382,0.9866692614112363,False,,19473,581041
1104000,0.0019000380351816826,0.6195835678109173,0.0018948748883469498,0.0018948748883469498,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000016785.1 Thermotoga petrophila RKU-1 strain=RKU-1, ASM1678v1",745322649f94665adf60b2ee985746ca,0.6212718064153067,1101000,12,22906000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.816992629462284,0.9847628713939095,0.9008777504280967,0.9847628713939095,False,,20574,581041
1049000,0.0018053803432115806,0.5195835399107586,0.0018036592942666696,0.0018036592942666696,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_003509545.1 Peptococcaceae bacterium, ASM350954v1",8462aaef64542b097eab529bf0cebafa,0.5200793257312841,1048000,13,21858000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8156469498078149,0.9791313464112539,0.8973891481095344,0.9791313464112539,False,,21622,581041
1030000,0.0017726804132582727,0.47307869305108147,0.0017692383153684508,0.0017692383153684508,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000160455.2 Acetomicrobium hydrogeniformans ATCC BAA-1850 strain=OS1, ASM16045v2",22614b44f0c9e8517aab09f0e8d3c81b,0.4739990796134376,1028000,14,20830000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8151661617286367,0.9762054088673928,0.8956857852980147,0.9762054088673928,False,,22650,581041
983000,0.0016917911128474584,0.2959060806742926,0.0016917911128474584,0.0016917911128474584,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900113175.1 Planifilum fulgidum strain=DSM 44945, IMG-taxon 2615840724 annotated assembly",a696bfc853c6734455522c85e23f5162,0.2959060806742926,983000,15,19847000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8139389475943128,0.9614804278594982,0.8877096877269055,0.9614804278594982,False,,23633,581041
985000,0.0016952332107372803,0.3496603503754022,0.0016831858681229034,0.0016831858681229034,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000305935.1 Thermacetogenium phaeum DSM 12270 strain=DSM 12270, ASM30593v1",790db3f7bb5c341ce60d97b7cbcda942,0.35216303181980696,978000,16,18869000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8139923154091193,0.9668939239646529,0.890443119686886,0.9668939239646529,False,,24611,581041
916000,0.001576480833538425,0.41429217548620534,0.001576480833538425,0.001576480833538425,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000019085.1 Thermoanaerobacter pseudethanolicus ATCC 33223 strain=ATCC 33223; 39E, ASM1908v1",123f408fa4f07b259bd53f8497dd56d2,0.41429217548620534,916000,17,17953000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8120875662639416,0.9719749131288303,0.892031239696386,0.9719749131288303,False,,25527,581041
808000,0.001390607547488043,0.30564387917329094,0.001323486638636516,0.001323486638636516,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_004345675.1 Caldanaerobacter subterraneus strain=DSM 13054, ASM434567v1",a445f5cf12d4929e86d85fc582df3e90,0.32114467408585057,769000,18,17184000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8088077594750774,0.9640223885759852,0.8864150740255313,0.9640223885759852,False,,26296,581041
716000,0.0012322710445562361,0.2946502057613169,0.0012322710445562361,0.0012322710445562361,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_003030305.1 Cutibacterium acnes strain=ATCC 6919, ASM303030v1",ff021938b2e5aeb2c3d43194bd8f6fed,0.2946502057613169,716000,19,16468000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8056600228283433,0.9613485218139821,0.8835042723211627,0.9613485218139821,False,,27012,581041
598000,0.0010291872690567447,0.33557800224466894,0.0010291872690567447,0.0010291872690567447,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_001508155.1 Acetothermia bacterium 64_32, ASM150815v1",8b59b7a976ef907a9d91f88107799ec9,0.33557800224466894,598000,20,15870000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8009932417059228,0.9653904885009048,0.8831918651034139,0.9653904885009048,False,,27610,581041
525000,0.0009035506960782458,0.3005747126436782,0.0009001085981884239,0.0009001085981884239,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_001508935.1 Synergistales bacterium 54_24, ASM150893v1",8984622a9ac69cf9068ab72c5d82efe8,0.3017241379310345,523000,21,15347000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7976363181697014,0.962084521563183,0.8798604198664421,0.962084521563183,False,,28133,581041
624000,0.0010739345416244292,0.14322178105501984,0.0008691297171800269,0.0008691297171800269,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_003001905.1 Planifilum fimeticola strain=DSM 44946, ASM300190v1",bca59edd159434e1a881d30fe8067f9e,0.17697107203630175,505000,22,14842000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8020936731617336,0.9456681957039775,0.8738809344328555,0.9456681957039775,False,,28638,581041
406000,0.0006987458716338434,0.12206855081178593,0.0006987458716338434,0.0006987458716338434,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_902796085.1 Bacillus coagulans, Rumen uncultured genome RUG14133",8c228766e8176deb60073417250b5171,0.12206855081178593,406000,23,14436000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7910498398243908,0.9344059733670839,0.8627279065957374,0.9344059733670839,False,,29044,581041
398000,0.0006849774800745559,0.1867612293144208,0.000679814333239823,0.000679814333239823,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000504085.1 Pseudothermotoga elfii DSM 9442 = NBRC 107921 strain=NBRC 107921, ASM50408v1",8d71a8044a3ad8e93cb730df7ede0f73,0.18817966903073285,395000,24,14041000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7905421703795348,0.9475434183971942,0.8690427943883645,0.9475434183971942,False,,29439,581041
393000,0.0006763722353500012,0.15092879256965944,0.0006712090885152683,0.0006712090885152683,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_003688725.1 Thermoactinomyces vulgaris strain=DSM 43016, ASM368872v1",841f1666319c1bd888e7f150784cb17a,0.15208978328173375,390000,25,13651000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7902198378807088,0.9410574351797945,0.8656386365302516,0.9410574351797945,False,,29829,581041
326000,0.0005610619560409678,0.10395408163265306,0.0005610619560409678,0.0005610619560409678,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_015472005.1 Paenibacillus sp. DA-C8 strain=DA-C8, ASM1547200v1",65e0b12e7a4a3ab9bd0d2bbce6bbe55c,0.10395408163265306,326000,26,13325000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7854696002158315,0.9295766607153081,0.8575231304655697,0.9295766607153081,False,,30155,581041
507000,0.0008725718150698488,0.14492099322799096,0.0005524567113164131,0.0005524567113164131,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000246985.2 Thermococcus litoralis DSM 5473 strain=DSM 5473, ASM24698v3",264cc64c7df71de381a262e0673e0833,0.22889390519187358,321000,27,13004000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7967391668049012,0.953549054017099,0.875144110411,0.953549054017099,False,,30476,581041
322000,0.000554177760261324,0.0948429164196799,0.0005507356623715022,0.0005507356623715022,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000009905.1 Symbiobacterium thermophilum IAM 14863 strain=IAM14863, ASM990v1",e83e053fe8131be21e66d4cb4e3ef41d,0.0954356846473029,320000,28,12684000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7851568470545432,0.9270164588320523,0.8560866529432978,0.9270164588320523,False,,30796,581041
928000,0.0015971334208773563,0.15949367088607594,0.0005421304176469475,0.0005421304176469475,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900107215.1 Acetomicrobium thermoterrenum DSM 13490 strain=DSM 13490, IMG-taxon 2599185146 annotated assembly",ffcd3be107374bf3d25c70269c3eb134,0.46987341772151897,315000,29,12369000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.8124285932882963,0.9759301563213972,0.8941793748048468,0.9759301563213972,False,,31111,581041
307000,0.0005283620260876599,0.05293300937174592,0.000524919928197838,0.000524919928197838,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_006716785.1 Thermopolyspora flexuosa strain=DSM 43186, ASM671678v1",192f515565f323a7318d4ccf293ef1fb,0.05328011107254425,305000,30,12064000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7839495515732107,0.909748724857983,0.8468491382155968,0.909748724857983,False,,31416,581041
275000,0.0004732884598505097,0.08701174976182915,0.00047156741090559877,0.00047156741090559877,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_002919195.1 bacterium, ASM291919v1",55831771b845d8a513c80ced01ed3c4e,0.08732931089234677,274000,31,11790000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7811707931337383,0.924365806617344,0.8527682998755411,0.924365806617344,False,,31690,581041
272000,0.0004681253130157769,0.0917941585535466,0.0004543569214564893,0.0004543569214564893,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_012396605.1 Ureibacillus thermosphaericus strain=DSM 10633, ASM1239660v1",a5a7cd02e606d41ad2b931c84c5ecf42,0.09457579972183588,264000,32,11526000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.780894432774269,0.9267458413814912,0.8538201370778801,0.9267458413814912,False,,31954,581041
245000,0.00042165699150318133,0.1148235294117647,0.0004199359425582704,0.0004199359425582704,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_017577485.1 Firmicutes bacterium, D78-51",f33336100340a8f70cf9a1c72b5bf320,0.11529411764705882,244000,33,11282000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7782653936532353,0.9326865511621497,0.8554759724076926,0.9326865511621497,False,,32198,581041
247000,0.00042509908939300327,0.07144948755490484,0.0004199359425582704,0.0004199359425582704,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002005165.1 Novibacillus thermophilus strain=SG-1, ASM200516v1",be6129ee51ee3e9180a30e1408272411,0.07232796486090776,244000,34,11038000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7784695299618586,0.9187628521200207,0.8486161910409397,0.9187628521200207,False,,32442,581041
794000,0.0013665128622592899,0.12967986977753662,0.0004113306978337157,0.0004113306978337157,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000008545.1 Thermotoga maritima MSB8 strain=MSB8, ASM854v1",a9e001bd4645dff155981deaaf919ee1,0.43081931633206727,239000,35,10799000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.80835186139456,0.9732021728702462,0.8907770171324031,0.9732021728702462,False,,32681,581041
896000,0.0015420598546402062,0.12784588441331,0.0003769097189354968,0.0003769097189354968,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000828575.1 Methanothermobacter sp. CaT2 strain=CaT2, ASM82857v1",74d242a9f3794499c2623d74b83a7a2c,0.5230589608873322,219000,36,10580000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.811509462262877,0.9793118025494796,0.8954106324061784,0.9793118025494796,False,,32900,581041
223000,0.0003837939147151406,0.04342629482071713,0.00037518866999058584,0.00037518866999058584,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_002919305.1 Actinomycetales bacterium, ASM291930v1",25dc18d2a93dc21c5e9238d06a8807dc,0.04442231075697211,218000,37,10362000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7759069029296497,0.9044284818921132,0.8401676924108814,0.9044284818921132,False,,33118,581041
214000,0.00036830447421094207,0.05544041450777202,0.00036830447421094207,0.00036830447421094207,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_006094695.1 Kocuria rosea strain=ATCC 186, ASM609469v1",4a5672cbf08937ee035985bd92c21247,0.05544041450777202,214000,38,10148000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7748764886476129,0.9109158799678828,0.8428961843077478,0.9109158799678828,False,,33332,581041
212000,0.0003648623763211202,0.15515961395694136,0.00035969922948638736,0.00035969922948638736,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_001508835.1 bacterium 42_11, ASM150883v1",5f5ed3caee9300a570d45b699238137d,0.15738678544914625,209000,39,9939000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.774641818091865,0.9420972812557187,0.8583695496737919,0.9420972812557187,False,,33541,581041
205000,0.0003528150337067436,0.028554946639746177,0.000340767691092367,0.000340767691092367,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002926165.1 Micromonospora chalcea strain=DSM 43026, ASM292616v1",a8b00ff2709f847a44b2fa6d80ce25e3,0.02956446495529276,198000,40,9741000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7738032528622317,0.8926269622047601,0.8332151075334959,0.8926269622047601,False,,33739,581041
209000,0.00035969922948638736,0.022414789139225882,0.0003338834953127232,0.0003338834953127232,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_006874475.1 Microbispora hainanensis strain=DSM 45428, ASM687447v1",5bda0d5c4aee98a79803ad701fbe6581,0.02414789139225881,194000,41,9547000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7742857640485804,0.8868186408118387,0.8305522024302096,0.8868186408118387,False,,33933,581041
191000,0.00032872034847799034,0.09249129786176032,0.00032011510375343563,0.00032011510375343563,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002895525.1 Petrotoga olearia DSM 13574 strain=DSM 13574, ASM289552v1",50b39d0097a3c0fed4aefcfef6c0dea4,0.09497762307309796,186000,42,9361000,hu/SRR1977304.abundtrim.fq.gz,SRR1977304.15867 HWI-ST1144:352:H78FVADXX:1:1101:18722:4074/1,87f4e6ce,581041000,31,DNA,1000,581041,False,0.7720395828093259,0.9268725957211252,0.8494560892652256,0.9268725957211252,False,,34119,581041
